chr	start	end	size	gene	D09-468	D12-880	D12-881	D12-928	D13-708	D13-944	D14-0589	D15-0055	D15-1048	D15-1050	D15-1762	D15-1768	D16-0208	D16-0298	D17-0918	D18-0051	D18-0870	D18-1122	D18-1921	D19-0714	D19-0823	D19-0824	D19-0825	D19-1647	D19-1648	D19-1649	D20-0414	D20-0418	D20-0819	D20-1019	D20-1040	D21-0013	D21-0023	D21-0024	D21-0068	D21-0069	D21-0074	D21-0075	D21-0076	D21-0077	D21-0078	D21-0079	D21-0083	D21-0084	D21-0085	D21-0091	D22-0006	D22-0007	D22-0008	D22-0015	D22-0017	D22-0018	D22-0049	D22-0050	D22-0056	D22-0060	D22-0074	D22-0075	D22-0080	D22-0081	D22-0082	D22-0088	D22-0089	D22-0109	D22-0110	D22-0119	D22-0159	D22-0161	D22-0162	D22-0170	D23-0058	D23-0059	D23-0060	DGS-20-210
chr1	65248218	65415871	167653	DNAJC6	60.32	27.78	33.00	31.16	37.58	32.35	33.30	53.50	48.75	49.51	47.40	63.93	46.42	42.85	44.32	36.69	38.88	32.60	35.55	34.49	37.09	36.72	51.21	40.33	44.61	41.95	33.84	42.58	58.57	31.93	37.71	39.57	41.05	38.12	39.30	50.25	39.37	36.91	56.81	35.33	45.81	45.81	35.08	37.88	42.87	33.27	46.87	42.96	42.36	45.75	40.01	44.77	33.66	34.26	36.43	34.37	38.07	36.96	36.80	42.90	41.19	40.60	46.06	48.56	45.41	47.57	44.56	42.69	44.01	37.13	51.85	47.08	47.60	46.72
chr1	75724430	75787575	63145	ACADM	58.83	25.75	31.25	28.37	37.38	30.99	30.22	51.48	47.27	48.52	46.08	61.52	46.58	42.15	44.01	35.71	37.77	32.07	34.14	33.27	37.73	35.61	49.78	40.04	43.27	41.18	33.52	42.71	56.94	31.62	35.98	38.33	40.45	37.37	37.87	47.65	39.10	35.93	57.17	34.36	45.54	44.15	34.02	36.56	42.05	32.80	44.97	49.24	42.25	44.74	40.05	43.06	32.74	32.85	35.38	33.99	37.14	35.87	35.26	42.13	40.01	39.77	44.55	47.24	44.80	47.73	43.40	42.21	43.57	36.46	50.64	46.64	46.37	46.67
chr1	77979174	78017964	38790	DNAJB4	60.02	28.05	32.10	31.38	37.11	32.15	32.31	52.50	48.32	48.04	47.74	64.52	46.67	41.91	46.27	37.12	38.82	32.33	34.39	34.42	38.74	36.67	52.96	40.35	44.99	44.22	32.90	43.54	60.19	33.13	39.17	39.46	41.42	37.57	40.78	50.85	38.89	38.27	57.53	36.39	45.38	45.53	33.58	38.60	44.39	35.96	45.65	48.50	43.96	43.36	40.20	43.73	33.12	32.40	36.18	34.12	38.76	38.23	38.64	42.95	39.69	40.57	46.95	50.59	46.15	49.06	45.62	44.37	45.10	37.69	52.81	47.12	46.66	45.67
chr1	86914634	87109982	195348	HS2ST1	60.79	28.57	32.66	31.33	37.66	32.74	33.75	53.36	48.63	49.58	47.88	64.46	48.05	42.27	45.69	37.44	39.12	32.59	34.99	34.80	38.69	38.27	52.84	41.42	45.07	43.04	33.64	43.13	59.98	32.54	38.27	40.95	39.83	38.18	40.50	50.84	40.01	37.84	57.06	35.28	45.99	45.61	35.80	39.02	44.86	34.64	46.79	40.26	44.67	44.84	40.54	43.06	34.48	34.28	36.75	35.65	39.25	37.39	37.45	44.29	41.83	42.45	46.78	49.77	46.59	49.40	46.14	45.23	45.38	38.22	52.86	47.31	48.31	46.92
chr1	94974404	95072951	98547	ALG14	60.35	26.80	31.67	29.94	38.09	32.07	31.67	53.48	49.33	49.14	46.53	63.71	46.67	43.17	45.00	36.59	38.46	33.11	34.96	34.74	36.84	36.72	51.39	40.57	43.94	42.17	34.02	42.80	57.03	32.20	36.94	39.63	41.58	37.67	38.77	49.40	39.92	37.09	57.72	35.65	45.91	45.22	34.52	37.76	42.64	32.44	45.91	47.08	43.00	46.46	40.61	45.06	33.28	33.45	36.11	34.69	37.61	36.90	36.86	42.40	40.11	40.51	45.15	48.08	45.34	48.39	44.99	42.72	43.78	37.51	51.17	47.04	46.94	46.75
chr1	99850360	99924023	73663	AGL	60.69	27.53	32.27	31.33	37.76	33.75	34.30	52.96	47.39	49.02	48.58	63.59	48.37	42.44	46.06	38.16	39.36	31.66	34.30	34.60	37.92	38.80	51.54	40.29	44.74	43.49	33.50	42.40	59.85	33.25	38.29	40.27	40.90	38.98	40.38	51.29	39.38	37.19	57.62	35.27	45.35	45.39	35.67	39.01	44.51	34.91	46.99	44.83	44.67	44.28	41.59	42.60	33.81	34.51	36.41	35.61	38.43	37.58	38.03	44.72	41.93	42.64	47.68	50.36	47.32	49.54	46.90	44.49	44.79	38.51	53.09	47.96	48.22	46.16
chr1	99969350	100035634	66284	SLC35A3	59.11	26.84	31.86	30.66	37.02	32.47	32.21	53.07	48.14	49.42	47.02	62.31	47.34	42.48	46.39	35.07	38.34	32.80	34.40	33.84	37.00	36.84	50.41	40.36	44.07	42.09	32.99	42.63	58.14	32.19	36.96	38.91	39.67	37.76	38.22	48.88	39.75	36.71	57.82	35.75	45.84	44.84	34.99	37.65	43.14	33.94	45.42	50.24	43.46	42.68	40.68	42.18	32.49	33.08	35.56	34.40	38.38	36.09	37.02	42.04	40.35	41.73	46.88	48.14	46.54	48.64	44.99	43.33	44.96	37.57	51.63	46.88	46.82	46.86
chr1	109105950	109113857	7907	CFAP276	53.00	24.93	32.89	29.51	35.12	28.68	27.91	50.82	51.10	46.72	42.73	57.25	40.45	40.75	39.21	32.42	34.93	28.43	35.41	32.29	34.03	34.00	45.39	35.33	40.00	37.61	34.03	39.54	49.69	29.21	34.04	35.82	40.28	36.04	35.57	44.23	37.73	34.42	51.11	33.51	44.27	40.50	32.47	34.00	36.64	29.42	41.54	47.92	38.98	43.97	40.11	46.64	31.47	29.24	32.72	31.73	33.05	33.72	30.01	36.96	36.12	37.23	41.67	42.61	40.60	41.64	38.79	37.99	37.80	33.97	46.29	42.05	42.63	47.74
chr1	109213917	109238182	24265	SARS1	59.22	23.72	32.83	27.57	34.61	31.16	27.76	52.17	46.65	48.72	45.97	60.99	44.16	43.98	43.19	34.35	36.38	30.62	33.97	35.15	35.67	35.61	47.06	39.14	42.43	39.61	32.50	41.92	56.22	31.91	34.29	38.73	41.00	38.06	38.75	45.66	36.45	35.81	56.24	35.65	45.18	42.23	33.13	35.42	41.59	31.15	43.10	53.39	40.99	47.69	39.96	47.15	30.78	31.90	33.82	33.22	36.74	34.23	33.59	39.52	36.56	39.90	44.25	47.35	43.32	45.97	42.61	40.47	40.65	36.50	49.87	46.78	45.57	47.39
chr1	109616103	109632051	15948	AMPD2	54.00	26.11	34.01	30.07	35.24	29.70	30.55	56.59	52.53	50.88	45.28	59.90	35.11	40.26	36.30	32.55	33.52	29.86	33.41	33.09	32.33	33.99	45.11	35.84	40.15	37.65	34.63	47.45	51.31	26.28	29.34	36.14	40.75	37.64	37.42	46.97	37.73	31.15	52.17	34.13	44.36	41.34	28.64	30.32	36.34	27.58	43.35	43.88	33.43	52.14	42.39	50.38	28.27	28.58	33.14	30.45	31.34	29.48	28.77	32.36	34.34	30.93	33.67	41.42	41.77	37.22	36.71	34.10	35.81	33.24	45.58	42.75	41.94	51.10
chr1	110947189	110963965	16776	LRIF1	63.10	27.32	31.34	30.73	38.51	32.95	32.32	51.75	48.58	48.12	47.49	63.41	47.50	41.45	46.44	36.60	38.61	32.99	34.33	36.00	37.21	38.96	55.20	41.22	45.17	44.52	32.48	42.29	58.46	32.66	39.51	40.88	41.25	38.89	41.40	50.49	39.08	37.30	57.62	35.96	46.03	43.75	35.62	38.49	44.82	34.91	47.67	37.90	44.98	44.31	41.33	44.23	35.09	35.35	37.03	35.31	39.63	36.86	37.76	44.12	42.29	41.18	45.91	48.63	46.36	47.06	46.40	46.18	46.44	38.00	54.24	48.22	48.69	43.97
chr1	111770661	111989668	219007	KCND3	58.70	27.05	34.10	30.60	36.58	30.58	32.59	53.77	50.16	50.14	46.22	61.77	42.42	43.54	41.07	34.82	36.69	31.85	34.66	34.82	35.86	35.23	49.29	37.97	41.66	40.59	35.10	44.04	55.01	29.96	35.95	37.58	40.72	37.83	37.10	48.11	37.71	35.47	56.68	34.98	45.49	45.23	33.39	35.48	39.47	30.54	45.36	51.51	39.10	49.67	40.29	48.38	31.74	31.87	34.90	33.08	36.08	35.58	34.04	40.17	38.75	37.32	42.74	45.96	42.73	42.90	40.92	39.00	40.03	35.33	49.48	45.36	45.04	47.19
chr1	113894193	113905712	11519	AP4B1	61.05	26.65	33.53	31.62	37.79	30.63	33.76	54.53	49.51	49.83	49.98	63.63	43.97	44.40	45.29	37.68	38.43	32.37	35.18	37.54	35.95	35.79	48.06	39.90	41.75	42.98	34.74	42.82	57.82	31.80	38.53	38.88	41.73	37.74	38.24	49.79	39.48	38.37	59.91	36.62	46.45	46.41	33.84	38.83	44.54	31.28	47.90	53.72	40.73	48.18	40.64	48.36	32.84	32.14	34.21	35.28	36.24	38.36	36.61	42.84	40.70	40.34	45.45	48.46	43.38	48.14	41.97	40.80	42.91	38.18	52.59	48.97	47.50	46.94
chr1	114673089	114695618	22529	AMPD1	58.35	26.93	32.78	30.34	36.06	32.60	32.61	52.90	47.67	49.90	44.92	62.72	44.36	42.26	46.76	35.57	38.54	32.24	33.69	34.76	36.86	37.26	48.91	41.01	43.71	41.02	33.16	41.54	55.69	31.33	36.63	39.14	39.88	37.96	38.64	48.10	39.34	37.25	57.73	37.24	45.37	46.36	35.44	36.69	41.97	32.86	46.63	47.53	41.19	44.81	38.65	44.54	33.00	31.52	35.05	34.15	37.23	36.45	35.71	41.29	40.54	41.19	45.76	49.68	41.97	47.14	43.10	42.64	41.40	36.91	51.88	44.68	46.58	46.43
chr1	115285903	115338770	52867	NGF	59.17	29.06	33.65	32.30	37.05	30.88	33.31	53.04	49.90	50.28	47.01	61.55	45.49	42.98	42.89	35.92	38.55	32.80	34.89	35.66	36.98	36.10	50.69	39.22	42.86	40.71	34.08	44.29	57.23	30.77	36.41	39.49	41.55	37.87	38.44	50.04	39.03	36.93	56.71	35.46	45.13	45.04	34.56	36.43	40.66	31.75	45.51	42.63	40.50	49.20	40.01	47.38	33.55	32.68	36.10	33.72	36.72	36.50	35.72	41.89	39.16	39.27	44.26	46.37	43.62	46.29	42.02	40.30	42.15	36.08	50.40	45.59	46.89	47.90
chr1	116372667	116410261	37594	ATP1A1	58.93	27.11	33.12	30.67	36.00	31.53	34.09	54.80	48.93	48.67	47.13	62.75	44.55	43.28	43.40	35.81	37.83	32.52	34.76	35.83	37.27	36.91	51.36	39.73	42.72	42.57	34.23	43.26	54.78	32.03	36.36	40.66	41.77	38.94	39.33	50.08	38.44	34.92	55.29	35.08	45.39	44.25	35.04	36.15	40.44	32.35	45.85	49.10	40.66	49.48	39.75	47.36	33.95	31.78	35.29	34.32	35.89	35.46	35.63	42.18	39.91	39.63	44.83	47.66	43.29	44.40	42.23	41.15	41.60	36.92	50.26	45.43	45.85	47.97
chr1	117863484	117929621	66137	GDAP2	62.08	29.09	32.35	32.20	37.55	33.30	34.23	53.55	48.96	50.40	48.08	63.67	48.58	41.94	45.58	37.46	39.56	32.53	34.30	33.85	38.03	38.29	52.75	40.81	44.84	43.70	34.37	42.46	60.11	33.74	39.40	41.30	39.75	37.92	40.90	51.10	40.04	37.47	57.34	35.27	45.44	45.55	36.06	38.79	45.53	35.33	46.86	32.30	43.72	44.59	40.56	42.90	34.03	34.48	37.75	36.18	39.06	37.90	37.18	44.28	41.12	41.97	46.73	50.12	46.73	50.08	46.66	44.88	46.69	38.60	53.98	47.75	48.25	46.49
chr1	150487413	150507602	20189	TARS2	53.13	22.27	31.36	26.33	33.94	28.47	26.62	50.54	47.23	50.80	43.89	58.41	40.32	41.66	40.75	32.84	33.50	29.87	32.94	33.55	34.58	33.10	43.50	36.81	39.11	41.41	34.46	43.23	48.42	29.18	32.30	35.84	41.26	35.23	35.14	40.90	37.12	35.02	53.20	32.71	43.40	42.95	30.86	33.44	37.50	27.89	41.85	52.44	37.52	46.01	40.69	46.27	28.98	30.19	31.13	30.11	32.97	32.53	30.45	37.38	33.88	35.80	40.08	42.54	40.07	39.88	38.30	36.63	37.58	33.63	47.89	43.85	41.48	44.99
chr1	154155307	154194648	39341	TPM3	55.59	24.89	32.66	28.19	35.61	29.20	30.03	53.85	47.97	49.74	44.30	61.79	42.23	42.05	41.89	34.73	36.46	32.90	33.68	34.41	35.15	34.13	47.35	37.88	41.12	40.12	34.20	41.72	52.44	31.18	36.48	37.18	40.16	36.95	36.91	44.19	38.81	35.34	55.84	34.21	44.42	43.04	32.51	35.24	39.13	29.42	42.85	50.17	39.79	47.55	40.25	46.64	30.38	30.40	32.42	32.70	36.65	34.15	33.46	38.67	37.89	37.68	41.52	45.37	42.05	43.00	39.59	38.90	39.04	35.25	48.56	45.23	45.22	46.46
chr1	154581694	154628013	46319	ADAR	56.55	25.59	32.72	30.23	35.12	30.30	30.26	53.73	48.82	48.79	46.79	61.39	42.92	43.24	43.46	34.59	37.52	31.90	34.72	35.35	35.71	34.87	48.60	38.11	41.79	39.63	33.47	42.52	54.63	29.00	35.74	36.64	41.11	36.32	37.45	48.49	37.38	35.29	56.84	35.71	45.33	44.83	33.04	35.36	41.12	30.03	45.61	53.00	39.10	47.67	40.98	46.89	31.31	30.72	33.56	32.45	35.81	35.39	34.52	40.51	38.53	37.54	42.72	46.19	43.49	44.58	42.35	40.11	40.92	35.76	49.80	45.96	44.61	48.02
chr1	154983337	154993111	9774	FLAD1	54.37	23.59	31.96	26.64	36.71	29.81	24.70	51.32	46.96	47.12	46.66	59.15	40.00	43.19	38.91	32.09	36.08	29.35	33.60	34.69	34.38	30.81	45.07	36.84	39.59	37.05	33.08	43.09	51.59	28.77	34.16	36.95	39.42	35.01	35.18	41.30	39.50	34.50	54.23	35.03	42.54	45.84	31.04	31.64	38.61	27.99	42.39	52.12	34.28	47.22	39.27	50.10	29.86	30.91	34.01	30.15	31.00	32.00	32.11	38.27	34.39	35.47	38.70	41.94	39.16	40.08	37.87	38.30	38.01	35.21	48.01	44.55	45.60	45.52
chr1	155018519	155033781	15262	DCST2	54.65	23.33	33.15	27.99	33.22	27.90	28.57	49.76	48.36	50.37	44.54	59.54	36.92	39.44	38.86	31.16	32.75	29.04	32.24	34.09	33.72	32.33	40.22	35.83	40.68	38.53	35.53	44.19	50.60	26.43	30.37	33.33	39.95	36.60	33.72	42.69	36.29	30.65	54.03	34.07	40.87	42.99	29.39	32.93	34.83	27.34	40.74	50.57	35.48	51.23	39.51	48.40	27.15	28.45	31.30	29.82	30.94	30.30	28.50	34.15	33.44	33.65	38.24	40.80	37.49	36.62	36.61	35.36	37.39	33.43	45.34	42.85	41.25	46.84
chr1	155139890	155140595	705	DPM3	53.16	28.55	33.89	27.12	34.95	28.48	29.79	48.48	51.32	47.17	43.44	54.02	32.07	36.68	39.63	34.12	26.64	29.84	28.49	40.58	36.38	32.12	49.24	36.03	38.13	34.53	34.52	47.40	54.17	26.47	24.60	29.60	39.34	31.14	34.98	41.52	32.43	31.73	43.77	33.62	44.00	39.46	24.38	33.70	37.25	28.20	42.22	41.96	33.38	52.25	32.98	45.24	31.05	24.17	32.59	27.24	27.89	27.25	30.02	32.99	30.10	33.04	32.54	35.34	45.03	35.46	28.51	37.02	36.30	32.70	51.32	41.07	37.87	48.48
chr1	155234451	155244699	10248	GBA1	54.03	26.74	34.77	29.60	35.22	28.72	30.38	52.50	47.56	50.83	46.14	56.07	41.14	42.19	39.51	32.31	35.11	29.89	33.79	36.49	35.86	34.33	44.59	35.19	39.30	38.19	33.46	46.45	50.13	28.68	34.28	34.09	43.90	36.38	35.73	44.88	36.30	36.08	54.12	34.54	43.75	42.92	31.06	33.75	37.96	28.78	42.12	52.83	37.59	51.67	39.83	48.90	29.65	28.88	31.82	31.96	33.35	32.40	29.79	39.41	36.36	34.20	37.96	43.92	42.17	38.81	36.97	38.00	36.62	34.15	47.57	45.09	44.69	45.48
chr1	155563234	155614951	51717	MSTO1	54.64	23.33	30.64	26.43	35.14	29.80	26.83	52.15	46.68	49.44	43.80	59.33	42.51	43.30	42.38	34.65	35.03	31.62	35.69	34.86	36.02	33.56	45.82	38.22	41.73	39.56	34.55	43.37	52.20	29.82	33.78	36.63	40.58	36.50	35.58	43.42	39.36	35.39	55.73	35.50	44.76	45.76	31.17	35.33	39.82	30.68	43.61	53.92	38.53	46.24	39.60	46.94	30.51	29.96	33.07	32.13	34.59	33.36	32.32	39.30	36.91	37.20	40.89	43.08	41.78	41.94	40.69	39.20	39.14	35.27	47.16	44.56	44.37	46.34
chr1	156082571	156140081	57510	LMNA	54.34	24.47	33.28	29.29	33.91	28.32	28.71	52.84	50.66	49.83	44.04	58.52	37.70	41.88	37.98	31.82	33.64	29.08	32.89	33.59	35.07	31.52	43.47	35.37	40.25	38.46	35.51	44.20	50.41	27.16	31.79	34.79	41.57	36.04	35.35	43.95	36.78	33.80	52.93	34.20	43.80	42.76	29.62	31.66	36.84	27.74	43.86	51.86	34.22	50.86	41.09	50.21	28.96	28.83	31.43	29.73	32.44	31.19	30.15	35.67	33.94	33.69	37.45	41.90	39.28	37.27	37.39	35.33	36.16	34.15	46.36	42.63	41.56	48.55
chr1	156815635	156881850	66215	NTRK1	54.05	25.39	35.00	29.05	35.03	29.43	29.96	54.01	49.56	50.73	45.86	60.05	37.95	41.22	37.66	33.56	34.87	29.04	33.00	34.05	35.39	34.26	45.68	35.86	40.03	38.42	35.21	44.48	51.85	27.77	32.00	35.23	40.57	36.51	36.26	46.00	37.31	33.89	53.60	34.81	43.65	44.14	30.21	33.07	37.15	28.08	44.58	50.19	34.74	52.04	41.07	50.63	29.20	29.41	32.68	30.54	31.71	31.68	31.78	35.86	35.07	33.52	37.67	42.11	39.78	38.53	37.51	35.68	36.71	33.96	46.32	43.06	43.52	48.50
chr1	159171608	159203313	31705	CADM3	55.64	27.71	34.34	30.54	34.61	30.31	32.46	53.77	49.16	48.38	45.12	59.57	41.88	40.84	40.15	33.92	35.28	29.91	33.30	32.87	35.49	34.33	48.82	38.03	40.70	40.49	33.28	42.45	51.81	29.48	34.56	36.89	40.70	37.70	35.99	47.96	35.96	33.63	54.50	33.95	44.13	43.79	31.71	33.45	39.52	29.52	43.10	39.64	37.74	47.87	38.87	46.80	31.52	30.86	33.90	31.69	34.50	33.75	34.19	38.82	37.30	36.24	41.37	43.97	40.69	42.74	39.79	37.16	39.33	35.25	46.96	43.86	43.47	45.93
chr1	160115758	160143591	27833	ATP1A2	55.30	25.58	33.09	28.66	35.21	30.17	29.68	52.90	50.24	47.74	45.25	61.48	39.80	40.73	39.73	33.32	34.58	29.99	33.59	33.37	33.44	33.37	47.20	36.47	40.09	40.62	35.77	43.26	53.81	27.63	34.24	35.01	39.69	36.77	35.10	44.22	35.78	33.09	52.73	35.07	43.56	42.33	32.15	33.72	39.24	28.96	44.81	50.61	35.56	48.88	40.03	49.43	29.20	29.60	32.62	31.27	32.96	33.14	32.12	37.15	37.53	32.71	40.94	43.70	39.49	40.50	38.16	36.52	37.85	33.68	49.02	44.76	43.17	49.37
chr1	160190574	160201886	11312	CASQ1	53.18	25.30	34.51	30.70	33.50	29.99	28.68	53.42	48.34	49.51	42.83	58.66	36.63	40.47	37.70	31.39	33.40	28.96	32.49	32.82	33.97	33.59	45.60	37.58	41.00	38.20	35.82	43.27	49.59	26.39	30.89	30.62	40.45	37.27	32.82	42.86	38.13	33.47	53.19	31.24	42.93	40.66	30.99	31.02	37.46	28.35	41.57	50.74	35.15	49.68	40.26	48.66	27.98	28.99	31.05	30.37	33.53	32.47	31.21	37.04	37.86	34.10	37.63	41.33	38.35	39.83	38.01	34.52	37.88	34.95	47.40	45.26	43.85	46.85
chr1	160215714	160262549	46835	DCAF8	59.20	26.66	32.88	29.64	37.60	32.34	30.57	54.68	48.46	49.35	46.52	62.58	45.70	45.25	43.81	37.01	37.46	32.67	35.63	35.94	36.90	36.51	50.34	40.26	43.41	42.32	34.20	42.39	57.00	31.55	36.63	39.53	41.16	38.86	39.03	49.32	40.10	36.96	56.72	35.83	46.89	45.61	34.53	36.65	42.45	32.17	46.17	53.28	41.71	48.31	42.51	46.66	32.57	33.40	35.26	34.23	37.03	36.06	35.89	42.50	40.85	39.37	45.34	48.12	45.52	47.04	43.69	41.82	43.06	37.94	51.77	47.59	47.71	48.08
chr1	161197103	161214723	17620	NDUFS2	56.59	26.29	33.65	29.67	35.04	30.50	28.68	53.06	49.37	47.57	43.86	60.10	38.84	40.94	38.68	33.17	32.28	31.06	33.32	34.02	35.43	33.41	44.72	37.99	41.32	36.98	34.46	43.70	52.65	27.02	34.19	36.30	41.35	36.65	35.18	43.97	35.51	32.83	54.77	35.22	43.31	41.72	31.64	34.95	37.12	28.38	44.32	53.73	36.88	50.83	40.12	49.46	29.81	29.39	32.60	32.07	33.16	33.51	32.62	36.37	35.99	34.16	41.46	43.04	40.45	40.99	39.50	36.68	39.63	34.52	46.71	43.51	43.64	47.93
chr1	161304734	161309968	5234	MPZ	58.38	24.79	29.49	28.53	33.72	28.13	29.27	49.59	45.21	47.84	48.49	57.50	38.73	39.57	38.55	30.99	33.38	29.10	33.15	29.73	33.55	33.24	44.15	37.24	38.10	35.72	35.71	43.82	51.92	27.92	30.61	35.02	41.59	38.22	33.34	46.31	36.36	32.67	53.57	31.97	43.31	40.78	32.21	33.07	35.18	27.99	43.31	50.34	35.26	42.69	40.57	43.55	31.59	26.77	29.67	28.16	32.48	33.70	33.01	34.55	35.36	30.54	36.76	42.41	36.11	41.55	36.64	34.19	37.41	31.43	43.38	41.97	40.57	48.32
chr1	173824652	173858808	34156	DARS2	58.41	23.61	30.77	28.11	35.81	30.76	28.30	50.48	48.25	49.09	45.23	59.53	45.07	42.74	44.13	35.32	37.66	32.10	33.95	33.51	36.53	35.21	48.18	39.82	42.21	41.23	33.40	40.80	56.18	29.50	36.47	39.00	39.54	36.89	38.29	45.90	38.92	34.90	55.45	35.66	44.66	45.05	33.64	36.99	41.72	32.14	46.26	54.80	41.41	44.35	39.20	42.43	30.76	31.85	34.25	32.53	35.49	35.56	34.91	41.20	37.50	39.47	44.66	47.71	42.97	45.79	42.70	40.54	41.55	36.42	50.00	44.39	45.21	45.47
chr1	179882041	179920077	38036	TOR1AIP1	59.98	26.59	31.46	28.72	38.05	32.73	30.03	53.16	49.17	50.00	45.04	62.80	47.02	42.19	45.03	36.06	38.76	33.38	35.38	34.46	38.67	36.35	49.73	39.37	43.31	42.61	34.23	41.87	57.96	31.45	37.81	39.98	40.60	37.67	38.33	49.60	39.75	36.69	57.31	35.37	45.60	45.31	33.69	37.27	43.81	33.31	45.81	55.28	42.62	43.64	40.10	42.98	33.02	32.44	34.86	33.20	37.71	37.16	36.49	42.05	40.72	40.45	46.64	47.02	46.61	48.28	45.13	42.35	44.82	37.80	51.52	46.70	46.56	46.62
chr1	180632021	180890279	258258	XPR1	61.17	28.11	31.98	31.55	38.00	33.10	33.83	53.21	48.65	50.36	48.32	64.31	47.57	42.25	46.19	37.31	38.67	32.53	34.70	34.27	38.31	37.68	51.96	41.16	45.82	43.26	33.68	42.56	59.81	32.87	38.21	40.36	40.95	38.62	40.45	51.01	39.70	37.40	57.11	36.04	46.13	45.67	35.60	38.83	44.44	34.53	47.36	44.28	43.81	44.19	41.27	43.43	33.89	34.40	37.29	35.67	38.75	37.48	37.61	44.17	41.84	41.36	46.51	50.00	46.89	49.53	46.50	44.58	45.70	38.43	53.11	48.35	47.94	46.00
chr1	181317689	181813262	495573	CACNA1E	59.00	27.94	32.89	30.93	36.23	31.02	33.04	53.79	49.29	49.59	46.78	62.19	44.35	42.87	42.41	35.46	37.49	32.09	34.90	34.81	36.74	35.92	49.82	38.65	42.66	40.87	34.02	43.35	55.99	30.96	36.53	38.27	40.96	37.73	38.67	49.38	38.37	35.99	56.58	34.95	45.65	44.84	34.36	36.65	41.11	31.40	45.84	45.33	40.27	48.10	40.33	46.78	32.30	33.09	35.89	33.53	36.87	35.80	35.35	41.10	39.36	38.34	43.91	46.53	43.43	44.68	42.65	40.63	41.71	35.77	50.22	46.18	45.77	47.25
chr1	182839346	182887982	48636	DHX9	61.02	27.89	32.61	33.34	39.08	32.29	35.22	54.54	49.96	51.15	47.52	64.47	47.35	42.96	46.18	37.52	39.81	32.66	35.50	35.95	38.59	37.66	52.49	40.56	46.49	43.06	33.92	42.47	58.64	32.94	39.00	40.82	40.91	37.87	40.58	52.23	40.27	37.94	58.27	36.10	47.12	46.24	36.41	38.45	44.09	34.40	47.51	46.17	43.54	45.56	41.23	44.93	34.80	35.43	37.70	36.45	39.08	37.14	37.11	45.30	43.02	41.72	47.30	50.59	46.32	50.12	45.93	44.73	46.78	39.00	52.81	47.79	47.02	48.12
chr1	183248236	183418380	170144	NMNAT2	57.62	26.81	32.35	30.04	35.71	30.51	31.28	52.07	48.95	49.54	45.74	61.89	43.77	42.03	42.04	34.99	36.33	31.99	34.72	34.16	37.16	35.36	48.93	38.73	42.65	40.27	33.86	43.26	55.16	30.49	35.70	37.97	40.26	37.12	37.53	47.07	38.51	35.65	56.05	35.41	44.92	44.27	33.39	36.20	39.88	30.86	44.75	50.34	39.79	46.80	39.69	46.58	31.22	32.17	34.40	33.38	35.82	34.90	34.41	40.24	38.74	38.06	43.51	45.17	42.59	44.95	42.13	40.19	40.71	36.19	48.81	44.85	45.08	47.20
chr1	201039511	201112451	72940	CACNA1S	55.35	25.90	33.92	30.02	35.23	29.06	30.29	54.84	51.02	50.39	46.09	59.32	39.38	42.44	38.58	33.26	34.88	30.78	33.51	33.27	35.25	33.66	46.96	36.09	40.22	38.71	35.75	44.97	51.68	27.98	32.59	36.50	40.88	37.24	35.99	46.44	37.49	34.02	54.14	34.94	44.61	42.87	31.14	33.17	37.56	28.28	44.13	51.88	35.45	50.76	39.52	49.97	30.16	29.63	33.44	31.14	33.50	33.56	31.87	36.92	36.16	34.09	39.46	43.74	40.58	40.03	37.92	36.39	37.57	34.23	47.57	43.61	42.14	49.09
chr1	201896455	201946548	50093	LMOD1	55.91	24.15	32.10	28.05	34.10	28.85	28.38	50.47	49.13	49.53	45.81	58.89	40.74	42.87	40.11	33.93	34.85	30.83	34.85	33.94	35.58	33.67	46.29	36.44	40.37	39.41	34.25	42.49	51.65	29.58	34.03	35.68	40.99	37.08	35.37	45.21	37.82	34.87	54.54	35.05	43.04	43.59	32.13	33.58	37.93	28.57	43.05	52.18	36.91	47.40	39.63	48.60	30.49	30.60	33.56	31.01	33.99	33.70	31.97	38.45	36.93	36.22	40.35	42.35	40.60	42.70	39.75	37.09	39.23	34.20	47.05	43.70	43.25	46.31
chr1	202590595	202710454	119859	SYT2	55.61	26.80	34.36	30.41	35.43	29.75	31.07	53.01	49.78	49.85	45.26	60.85	39.82	42.36	39.31	33.39	35.09	30.87	33.61	34.13	34.96	33.93	46.63	37.17	41.33	38.98	35.21	44.09	52.03	28.36	33.56	35.66	40.85	37.44	36.07	46.91	36.53	34.80	54.34	35.15	44.23	44.12	32.01	33.53	38.10	28.86	44.99	51.49	36.69	50.24	41.44	49.23	30.11	30.09	33.78	30.97	33.73	33.52	32.47	37.91	36.63	35.18	39.66	43.84	41.33	41.06	38.73	37.06	37.95	34.64	47.73	44.52	43.78	47.59
