gene	chr	start	end	sample	depth
FRG2	chr4	193394332	193394333	D09-468	59
FRG2	chr4	193394333	193394334	D09-468	60
FRG2	chr4	193394334	193394335	D09-468	61
FRG2	chr4	193394335	193394338	D09-468	62
FRG2	chr4	193394338	193394340	D09-468	64
FRG2	chr4	193394340	193394341	D09-468	65
FRG2	chr4	193394341	193394342	D09-468	64
FRG2	chr4	193394342	193394343	D09-468	62
FRG2	chr4	193394343	193394344	D09-468	63
FRG2	chr4	193394344	193394352	D09-468	62
FRG2	chr4	193394352	193394353	D09-468	61
FRG2	chr4	193394353	193394355	D09-468	57
FRG2	chr4	193394355	193394360	D09-468	55
FRG2	chr4	193394360	193394362	D09-468	54
FRG2	chr4	193394362	193394363	D09-468	55
FRG2	chr4	193394363	193394376	D09-468	48
FRG2	chr4	193394376	193394377	D09-468	45
FRG2	chr4	193394377	193394386	D09-468	51
FRG2	chr4	193394386	193394387	D09-468	50
FRG2	chr4	193394387	193394395	D09-468	51
FRG2	chr4	193394395	193394397	D09-468	50
FRG2	chr4	193394397	193394399	D09-468	51
FRG2	chr4	193394399	193394409	D09-468	50
FRG2	chr4	193394409	193394416	D09-468	51
FRG2	chr4	193394416	193394417	D09-468	52
FRG2	chr4	193394417	193394419	D09-468	51
FRG2	chr4	193394419	193394420	D09-468	50
FRG2	chr4	193394420	193394421	D09-468	51
FRG2	chr4	193394421	193394423	D09-468	52
FRG2	chr4	193394423	193394427	D09-468	53
FRG2	chr4	193394427	193394431	D09-468	52
FRG2	chr4	193394431	193394439	D09-468	51
FRG2	chr4	193394439	193394444	D09-468	50
FRG2	chr4	193394444	193394445	D09-468	51
FRG2	chr4	193394445	193394447	D09-468	54
FRG2	chr4	193394447	193394448	D09-468	53
FRG2	chr4	193394448	193394450	D09-468	47
FRG2	chr4	193394450	193394454	D09-468	48
FRG2	chr4	193394454	193394455	D09-468	45
FRG2	chr4	193394455	193394458	D09-468	48
FRG2	chr4	193394458	193394459	D09-468	40
FRG2	chr4	193394459	193394462	D09-468	41
FRG2	chr4	193394462	193394464	D09-468	39
FRG2	chr4	193394464	193394471	D09-468	40
FRG2	chr4	193394471	193394480	D09-468	41
FRG2	chr4	193394480	193394482	D09-468	37
FRG2	chr4	193394482	193394484	D09-468	36
FRG2	chr4	193394484	193394485	D09-468	35
FRG2	chr4	193394485	193394489	D09-468	34
FRG2	chr4	193394489	193394490	D09-468	32
FRG2	chr4	193394490	193394497	D09-468	31
FRG2	chr4	193394497	193394500	D09-468	29
FRG2	chr4	193394500	193394507	D09-468	31
FRG2	chr4	193394507	193394512	D09-468	33
FRG2	chr4	193394512	193394515	D09-468	32
FRG2	chr4	193394515	193394518	D09-468	33
FRG2	chr4	193394518	193394519	D09-468	34
FRG2	chr4	193394519	193394521	D09-468	35
FRG2	chr4	193394521	193394524	D09-468	36
FRG2	chr4	193394524	193394527	D09-468	37
FRG2	chr4	193394527	193394529	D09-468	31
FRG2	chr4	193394529	193394534	D09-468	32
FRG2	chr4	193394534	193394536	D09-468	33
FRG2	chr4	193394536	193394537	D09-468	38
FRG2	chr4	193394537	193394541	D09-468	37
FRG2	chr4	193394541	193394545	D09-468	38
FRG2	chr4	193394545	193394547	D09-468	39
FRG2	chr4	193394547	193394559	D09-468	38
FRG2	chr4	193394559	193394560	D09-468	37
FRG2	chr4	193394560	193394566	D09-468	38
FRG2	chr4	193394566	193394570	D09-468	37
FRG2	chr4	193394570	193394571	D09-468	34
FRG2	chr4	193394571	193394573	D09-468	33
FRG2	chr4	193394573	193394576	D09-468	32
FRG2	chr4	193394576	193394582	D09-468	33
FRG2	chr4	193394582	193394585	D09-468	35
FRG2	chr4	193394585	193394586	D09-468	34
FRG2	chr4	193394586	193394588	D09-468	35
FRG2	chr4	193394588	193394590	D09-468	38
FRG2	chr4	193394590	193394592	D09-468	39
FRG2	chr4	193394592	193394593	D09-468	38
FRG2	chr4	193394593	193394596	D09-468	35
FRG2	chr4	193394596	193394597	D09-468	37
FRG2	chr4	193394597	193394599	D09-468	38
FRG2	chr4	193394599	193394601	D09-468	39
FRG2	chr4	193394601	193394606	D09-468	38
FRG2	chr4	193394606	193394607	D09-468	35
FRG2	chr4	193394607	193394609	D09-468	36
FRG2	chr4	193394609	193394610	D09-468	40
FRG2	chr4	193394610	193394613	D09-468	39
FRG2	chr4	193394613	193394617	D09-468	38
FRG2	chr4	193394617	193394621	D09-468	39
FRG2	chr4	193394621	193394628	D09-468	38
FRG2	chr4	193394628	193394631	D09-468	41
FRG2	chr4	193394631	193394633	D09-468	42
FRG2	chr4	193394633	193394640	D09-468	44
FRG2	chr4	193394640	193394644	D09-468	45
FRG2	chr4	193394644	193394646	D09-468	44
FRG2	chr4	193394646	193394649	D09-468	45
FRG2	chr4	193394649	193394650	D09-468	46
FRG2	chr4	193394650	193394651	D09-468	49
FRG2	chr4	193394651	193394655	D09-468	47
FRG2	chr4	193394655	193394656	D09-468	50
FRG2	chr4	193394656	193394658	D09-468	48
FRG2	chr4	193394658	193394659	D09-468	53
FRG2	chr4	193394659	193394664	D09-468	55
FRG2	chr4	193394664	193394665	D09-468	59
FRG2	chr4	193394665	193394666	D09-468	60
FRG2	chr4	193394666	193394667	D09-468	59
FRG2	chr4	193394667	193394668	D09-468	58
FRG2	chr4	193394668	193394669	D09-468	57
FRG2	chr4	193394669	193394670	D09-468	56
FRG2	chr4	193394670	193394672	D09-468	57
FRG2	chr4	193394672	193394673	D09-468	58
FRG2	chr4	193394673	193394679	D09-468	57
FRG2	chr4	193394679	193394683	D09-468	56
FRG2	chr4	193394683	193394684	D09-468	57
FRG2	chr4	193394684	193394685	D09-468	56
FRG2	chr4	193394685	193394686	D09-468	57
FRG2	chr4	193394686	193394696	D09-468	52
FRG2	chr4	193394696	193394697	D09-468	51
FRG2	chr4	193394697	193394699	D09-468	53
FRG2	chr4	193394699	193394704	D09-468	55
FRG2	chr4	193394704	193394709	D09-468	56
FRG2	chr4	193394709	193394711	D09-468	58
FRG2	chr4	193394711	193394717	D09-468	57
FRG2	chr4	193394717	193394721	D09-468	61
FRG2	chr4	193394721	193394725	D09-468	62
FRG2	chr4	193394725	193394727	D09-468	63
FRG2	chr4	193394727	193394730	D09-468	62
FRG2	chr4	193394730	193394732	D09-468	64
FRG2	chr4	193394732	193394733	D09-468	63
FRG2	chr4	193394733	193394737	D09-468	66
FRG2	chr4	193394737	193394739	D09-468	65
FRG2	chr4	193394739	193394741	D09-468	62
FRG2	chr4	193394741	193394744	D09-468	61
FRG2	chr4	193394744	193394746	D09-468	62
FRG2	chr4	193394746	193394748	D09-468	60
FRG2	chr4	193394748	193394749	D09-468	63
FRG2	chr4	193394749	193394756	D09-468	62
FRG2	chr4	193394756	193394758	D09-468	61
FRG2	chr4	193394758	193394759	D09-468	63
FRG2	chr4	193394759	193394760	D09-468	58
FRG2	chr4	193394760	193394761	D09-468	60
FRG2	chr4	193394761	193394766	D09-468	62
FRG2	chr4	193394766	193394768	D09-468	63
FRG2	chr4	193394768	193394772	D09-468	62
FRG2	chr4	193394772	193394773	D09-468	63
FRG2	chr4	193394773	193394778	D09-468	64
FRG2	chr4	193394778	193394779	D09-468	63
FRG2	chr4	193394779	193394780	D09-468	60
FRG2	chr4	193394780	193394784	D09-468	62
FRG2	chr4	193394784	193394785	D09-468	60
FRG2	chr4	193394785	193394788	D09-468	62
FRG2	chr4	193394788	193394790	D09-468	63
FRG2	chr4	193394790	193394796	D09-468	64
FRG2	chr4	193394796	193394797	D09-468	65
FRG2	chr4	193394797	193394800	D09-468	64
FRG2	chr4	193394800	193394801	D09-468	62
FRG2	chr4	193394801	193394805	D09-468	64
FRG2	chr4	193394805	193394806	D09-468	61
FRG2	chr4	193394806	193394808	D09-468	64
FRG2	chr4	193394808	193394810	D09-468	59
FRG2	chr4	193394810	193394814	D09-468	57
FRG2	chr4	193394814	193394815	D09-468	53
FRG2	chr4	193394815	193394821	D09-468	52
FRG2	chr4	193394821	193394834	D09-468	51
FRG2	chr4	193394834	193394835	D09-468	50
FRG2	chr4	193394835	193394841	D09-468	49
FRG2	chr4	193394841	193394846	D09-468	48
FRG2	chr4	193394846	193394848	D09-468	49
FRG2	chr4	193394848	193394850	D09-468	47
FRG2	chr4	193394850	193394851	D09-468	45
FRG2	chr4	193394851	193394855	D09-468	46
FRG2	chr4	193394855	193394859	D09-468	45
FRG2	chr4	193394859	193394860	D09-468	47
FRG2	chr4	193394860	193394863	D09-468	45
FRG2	chr4	193394863	193394864	D09-468	46
FRG2	chr4	193394864	193394865	D09-468	51
FRG2	chr4	193394865	193394866	D09-468	52
FRG2	chr4	193394866	193394868	D09-468	54
FRG2	chr4	193394868	193394870	D09-468	50
FRG2	chr4	193394870	193394873	D09-468	49
FRG2	chr4	193394873	193394874	D09-468	50
FRG2	chr4	193394874	193394880	D09-468	51
FRG2	chr4	193394880	193394882	D09-468	49
FRG2	chr4	193394882	193394884	D09-468	48
FRG2	chr4	193394884	193394889	D09-468	47
FRG2	chr4	193394889	193394895	D09-468	48
FRG2	chr4	193394895	193394898	D09-468	47
FRG2	chr4	193394898	193394899	D09-468	44
FRG2	chr4	193394899	193394900	D09-468	43
FRG2	chr4	193394900	193394903	D09-468	45
FRG2	chr4	193394903	193394905	D09-468	46
FRG2	chr4	193394905	193394908	D09-468	47
FRG2	chr4	193394908	193394909	D09-468	48
FRG2	chr4	193394909	193394910	D09-468	46
FRG2	chr4	193394910	193394911	D09-468	49
FRG2	chr4	193394911	193394912	D09-468	47
FRG2	chr4	193394912	193394917	D09-468	45
FRG2	chr4	193394917	193394922	D09-468	44
FRG2	chr4	193394922	193394928	D09-468	42
FRG2	chr4	193394928	193394930	D09-468	43
FRG2	chr4	193394930	193394931	D09-468	44
FRG2	chr4	193394931	193394933	D09-468	42
FRG2	chr4	193394933	193394935	D09-468	41
FRG2	chr4	193394935	193394937	D09-468	39
FRG2	chr4	193394937	193394940	D09-468	38
FRG2	chr4	193394940	193394942	D09-468	37
FRG2	chr4	193394942	193394946	D09-468	38
FRG2	chr4	193394946	193394949	D09-468	40
FRG2	chr4	193394949	193394952	D09-468	38
FRG2	chr4	193394952	193394957	D09-468	36
FRG2	chr4	193394957	193394964	D09-468	33
FRG2	chr4	193394964	193394971	D09-468	34
FRG2	chr4	193394971	193394972	D09-468	35
FRG2	chr4	193394972	193394974	D09-468	34
FRG2	chr4	193394974	193394975	D09-468	35
FRG2	chr4	193394975	193394977	D09-468	36
FRG2	chr4	193394977	193394978	D09-468	37
FRG2	chr4	193394978	193394982	D09-468	38
FRG2	chr4	193394982	193394986	D09-468	41
FRG2	chr4	193394986	193394987	D09-468	43
FRG2	chr4	193394987	193394999	D09-468	44
FRG2	chr4	193394999	193395001	D09-468	45
FRG2	chr4	193395001	193395006	D09-468	44
FRG2	chr4	193395006	193395008	D09-468	47
FRG2	chr4	193395008	193395010	D09-468	45
FRG2	chr4	193395010	193395012	D09-468	46
FRG2	chr4	193395012	193395014	D09-468	47
FRG2	chr4	193395014	193395016	D09-468	40
FRG2	chr4	193395016	193395017	D09-468	38
FRG2	chr4	193395017	193395018	D09-468	39
FRG2	chr4	193395018	193395019	D09-468	40
FRG2	chr4	193395019	193395023	D09-468	41
FRG2	chr4	193395023	193395024	D09-468	40
FRG2	chr4	193395024	193395025	D09-468	41
FRG2	chr4	193395025	193395026	D09-468	42
FRG2	chr4	193395026	193395033	D09-468	41
FRG2	chr4	193395033	193395034	D09-468	40
FRG2	chr4	193395034	193395036	D09-468	39
FRG2	chr4	193395036	193395039	D09-468	41
FRG2	chr4	193395039	193395050	D09-468	40
FRG2	chr4	193395050	193395053	D09-468	38
FRG2	chr4	193395053	193395056	D09-468	37
FRG2	chr4	193395056	193395059	D09-468	38
FRG2	chr4	193395059	193395060	D09-468	37
FRG2	chr4	193395060	193395066	D09-468	34
FRG2	chr4	193395066	193395069	D09-468	36
FRG2	chr4	193395069	193395071	D09-468	37
FRG2	chr4	193395071	193395077	D09-468	38
FRG2	chr4	193395077	193395079	D09-468	39
FRG2	chr4	193395079	193395080	D09-468	38
FRG2	chr4	193395080	193395091	D09-468	37
FRG2	chr4	193395091	193395097	D09-468	36
FRG2	chr4	193395097	193395098	D09-468	34
FRG2	chr4	193395098	193395100	D09-468	36
FRG2	chr4	193395100	193395101	D09-468	37
FRG2	chr4	193395101	193395104	D09-468	38
FRG2	chr4	193395104	193395107	D09-468	39
FRG2	chr4	193395107	193395110	D09-468	40
FRG2	chr4	193395110	193395115	D09-468	41
FRG2	chr4	193395115	193395122	D09-468	42
FRG2	chr4	193395122	193395124	D09-468	41
FRG2	chr4	193395124	193395126	D09-468	40
FRG2	chr4	193395126	193395128	D09-468	39
FRG2	chr4	193395128	193395129	D09-468	38
FRG2	chr4	193395129	193395131	D09-468	37
FRG2	chr4	193395131	193395136	D09-468	35
FRG2	chr4	193395136	193395137	D09-468	33
FRG2	chr4	193395137	193395146	D09-468	32
FRG2	chr4	193395146	193395149	D09-468	31
FRG2	chr4	193395149	193395150	D09-468	30
FRG2	chr4	193395150	193395153	D09-468	31
FRG2	chr4	193395153	193395154	D09-468	33
FRG2	chr4	193395154	193395156	D09-468	32
FRG2	chr4	193395156	193395157	D09-468	31
FRG2	chr4	193395157	193395160	D09-468	30
FRG2	chr4	193395160	193395163	D09-468	32
FRG2	chr4	193395163	193395167	D09-468	33
FRG2	chr4	193395167	193395169	D09-468	31
FRG2	chr4	193395169	193395172	D09-468	30
FRG2	chr4	193395172	193395173	D09-468	31
FRG2	chr4	193395173	193395175	D09-468	29
FRG2	chr4	193395175	193395181	D09-468	28
FRG2	chr4	193395181	193395186	D09-468	29
FRG2	chr4	193395186	193395193	D09-468	27
FRG2	chr4	193395193	193395194	D09-468	30
FRG2	chr4	193395194	193395196	D09-468	31
FRG2	chr4	193395196	193395198	D09-468	32
FRG2	chr4	193395198	193395199	D09-468	34
FRG2	chr4	193395199	193395205	D09-468	35
FRG2	chr4	193395205	193395206	D09-468	36
FRG2	chr4	193395206	193395207	D09-468	37
FRG2	chr4	193395207	193395208	D09-468	35
FRG2	chr4	193395208	193395212	D09-468	38
FRG2	chr4	193395212	193395217	D09-468	39
FRG2	chr4	193395217	193395218	D09-468	38
FRG2	chr4	193395218	193395219	D09-468	37
FRG2	chr4	193395219	193395221	D09-468	39
FRG2	chr4	193395221	193395223	D09-468	38
FRG2	chr4	193395223	193395226	D09-468	40
FRG2	chr4	193395226	193395237	D09-468	42
FRG2	chr4	193395237	193395242	D09-468	44
FRG2	chr4	193395242	193395244	D09-468	46
FRG2	chr4	193395244	193395249	D09-468	44
FRG2	chr4	193395249	193395256	D09-468	43
FRG2	chr4	193395256	193395260	D09-468	42
FRG2	chr4	193395260	193395263	D09-468	41
FRG2	chr4	193395263	193395264	D09-468	42
FRG2	chr4	193395264	193395266	D09-468	43
FRG2	chr4	193395266	193395271	D09-468	41
FRG2	chr4	193395271	193395274	D09-468	42
FRG2	chr4	193395274	193395280	D09-468	43
FRG2	chr4	193395280	193395281	D09-468	44
FRG2	chr4	193395281	193395287	D09-468	43
FRG2	chr4	193395287	193395288	D09-468	46
FRG2	chr4	193395288	193395289	D09-468	45
FRG2	chr4	193395289	193395300	D09-468	46
FRG2	chr4	193395300	193395303	D09-468	45
FRG2	chr4	193395303	193395304	D09-468	46
FRG2	chr4	193395304	193395308	D09-468	44
FRG2	chr4	193395308	193395309	D09-468	43
FRG2	chr4	193395309	193395311	D09-468	42
FRG2	chr4	193395311	193395314	D09-468	41
FRG2	chr4	193395314	193395315	D09-468	40
FRG2	chr4	193395315	193395316	D09-468	41
FRG2	chr4	193395316	193395318	D09-468	40
FRG2	chr4	193395318	193395320	D09-468	44
FRG2	chr4	193395320	193395322	D09-468	43
FRG2	chr4	193395322	193395331	D09-468	44
FRG2	chr4	193395331	193395333	D09-468	46
FRG2	chr4	193395333	193395335	D09-468	48
FRG2	chr4	193395335	193395344	D09-468	51
FRG2	chr4	193395344	193395345	D09-468	48
FRG2	chr4	193395345	193395347	D09-468	47
FRG2	chr4	193395347	193395348	D09-468	46
FRG2	chr4	193395348	193395349	D09-468	44
FRG2	chr4	193395349	193395350	D09-468	43
FRG2	chr4	193395350	193395353	D09-468	48
FRG2	chr4	193395353	193395354	D09-468	50
FRG2	chr4	193395354	193395355	D09-468	49
FRG2	chr4	193395355	193395356	D09-468	50
FRG2	chr4	193395356	193395357	D09-468	51
FRG2	chr4	193395357	193395358	D09-468	50
FRG2	chr4	193395358	193395359	D09-468	51
FRG2	chr4	193395359	193395362	D09-468	48
FRG2	chr4	193395362	193395363	D09-468	47
FRG2	chr4	193395363	193395365	D09-468	48
FRG2	chr4	193395365	193395367	D09-468	50
FRG2	chr4	193395367	193395370	D09-468	47
FRG2	chr4	193395370	193395374	D09-468	48
FRG2	chr4	193395374	193395378	D09-468	47
FRG2	chr4	193395378	193395379	D09-468	48
FRG2	chr4	193395379	193395384	D09-468	50
FRG2	chr4	193395384	193395387	D09-468	51
FRG2	chr4	193395387	193395392	D09-468	49
FRG2	chr4	193395392	193395394	D09-468	47
FRG2	chr4	193395394	193395399	D09-468	48
FRG2	chr4	193395399	193395401	D09-468	49
FRG2	chr4	193395401	193395404	D09-468	48
FRG2	chr4	193395404	193395406	D09-468	49
FRG2	chr4	193395406	193395414	D09-468	48
FRG2	chr4	193395414	193395415	D09-468	47
FRG2	chr4	193395415	193395420	D09-468	46
FRG2	chr4	193395420	193395422	D09-468	47
FRG2	chr4	193395422	193395425	D09-468	52
FRG2	chr4	193395425	193395430	D09-468	51
FRG2	chr4	193395430	193395431	D09-468	52
FRG2	chr4	193395431	193395433	D09-468	51
FRG2	chr4	193395433	193395435	D09-468	52
FRG2	chr4	193395435	193395437	D09-468	53
FRG2	chr4	193395437	193395438	D09-468	56
FRG2	chr4	193395438	193395439	D09-468	53
FRG2	chr4	193395439	193395454	D09-468	54
FRG2	chr4	193395454	193395457	D09-468	55
FRG2	chr4	193395457	193395458	D09-468	56
FRG2	chr4	193395458	193395459	D09-468	66
FRG2	chr4	193395459	193395462	D09-468	69
FRG2	chr4	193395462	193395463	D09-468	65
FRG2	chr4	193395463	193395466	D09-468	66
FRG2	chr4	193392575	193392577	D12-880	26
FRG2	chr4	193392577	193392579	D12-880	27
FRG2	chr4	193392579	193392580	D12-880	26
FRG2	chr4	193392580	193392581	D12-880	25
FRG2	chr4	193392581	193392589	D12-880	24
FRG2	chr4	193392589	193392590	D12-880	25
FRG2	chr4	193392590	193392597	D12-880	24
FRG2	chr4	193392597	193392598	D12-880	25
FRG2	chr4	193392598	193392599	D12-880	24
FRG2	chr4	193392599	193392602	D12-880	23
FRG2	chr4	193392602	193392603	D12-880	24
FRG2	chr4	193392603	193392608	D12-880	23
FRG2	chr4	193392608	193392609	D12-880	22
FRG2	chr4	193392609	193392610	D12-880	23
FRG2	chr4	193392610	193392612	D12-880	24
FRG2	chr4	193392612	193392613	D12-880	25
FRG2	chr4	193392613	193392614	D12-880	24
FRG2	chr4	193392614	193392616	D12-880	23
FRG2	chr4	193392616	193392617	D12-880	24
FRG2	chr4	193392617	193392623	D12-880	25
FRG2	chr4	193392623	193392628	D12-880	27
FRG2	chr4	193392628	193392629	D12-880	26
FRG2	chr4	193392629	193392631	D12-880	27
FRG2	chr4	193392631	193392635	D12-880	29
FRG2	chr4	193392635	193392654	D12-880	30
FRG2	chr4	193392654	193392656	D12-880	29
FRG2	chr4	193392656	193392660	D12-880	28
FRG2	chr4	193392660	193392665	D12-880	29
FRG2	chr4	193392665	193392668	D12-880	30
FRG2	chr4	193392668	193392669	D12-880	31
FRG2	chr4	193392669	193392677	D12-880	30
FRG2	chr4	193392677	193392684	D12-880	28
FRG2	chr4	193392684	193392685	D12-880	27
FRG2	chr4	193392685	193392689	D12-880	28
FRG2	chr4	193392689	193392691	D12-880	29
FRG2	chr4	193392691	193392692	D12-880	31
FRG2	chr4	193392692	193392694	D12-880	30
FRG2	chr4	193392694	193392699	D12-880	31
FRG2	chr4	193392699	193392700	D12-880	32
FRG2	chr4	193392700	193392702	D12-880	31
FRG2	chr4	193392702	193392715	D12-880	32
FRG2	chr4	193392715	193392716	D12-880	31
FRG2	chr4	193392716	193392719	D12-880	32
FRG2	chr4	193392719	193392721	D12-880	31
FRG2	chr4	193392721	193392722	D12-880	30
FRG2	chr4	193392722	193392724	D12-880	29
FRG2	chr4	193392724	193392727	D12-880	30
FRG2	chr4	193392727	193392728	D12-880	31
FRG2	chr4	193392728	193392742	D12-880	32
FRG2	chr4	193392742	193392747	D12-880	33
FRG2	chr4	193392747	193392748	D12-880	34
FRG2	chr4	193392748	193392751	D12-880	33
FRG2	chr4	193392751	193392753	D12-880	32
FRG2	chr4	193392753	193392754	D12-880	31
FRG2	chr4	193392754	193392760	D12-880	32
FRG2	chr4	193392760	193392761	D12-880	31
FRG2	chr4	193392761	193392763	D12-880	32
FRG2	chr4	193392763	193392767	D12-880	31
FRG2	chr4	193392767	193392768	D12-880	30
FRG2	chr4	193392768	193392770	D12-880	29
FRG2	chr4	193392770	193392773	D12-880	30
FRG2	chr4	193392773	193392774	D12-880	31
FRG2	chr4	193392774	193392775	D12-880	30
FRG2	chr4	193392775	193392776	D12-880	31
FRG2	chr4	193392776	193392777	D12-880	33
FRG2	chr4	193392777	193392780	D12-880	34
FRG2	chr4	193392780	193392782	D12-880	33
FRG2	chr4	193392782	193392783	D12-880	31
FRG2	chr4	193392783	193392784	D12-880	32
FRG2	chr4	193392784	193392786	D12-880	31
FRG2	chr4	193392786	193392792	D12-880	30
FRG2	chr4	193392792	193392806	D12-880	31
FRG2	chr4	193392806	193392809	D12-880	32
FRG2	chr4	193392809	193392811	D12-880	33
FRG2	chr4	193392811	193392816	D12-880	32
FRG2	chr4	193392816	193392819	D12-880	31
FRG2	chr4	193392819	193392825	D12-880	30
FRG2	chr4	193392825	193392828	D12-880	31
FRG2	chr4	193392828	193392830	D12-880	32
FRG2	chr4	193392830	193392831	D12-880	33
FRG2	chr4	193392831	193392836	D12-880	34
FRG2	chr4	193392836	193392840	D12-880	33
FRG2	chr4	193392840	193392842	D12-880	32
FRG2	chr4	193392842	193392846	D12-880	30
FRG2	chr4	193392846	193392854	D12-880	31
FRG2	chr4	193392854	193392860	D12-880	32
FRG2	chr4	193392860	193392867	D12-880	34
FRG2	chr4	193392867	193392869	D12-880	33
FRG2	chr4	193392869	193392871	D12-880	34
FRG2	chr4	193392871	193392875	D12-880	35
FRG2	chr4	193392875	193392877	D12-880	34
FRG2	chr4	193392877	193392878	D12-880	33
FRG2	chr4	193392878	193392879	D12-880	32
FRG2	chr4	193392879	193392896	D12-880	30
FRG2	chr4	193392896	193392898	D12-880	31
FRG2	chr4	193392898	193392905	D12-880	30
FRG2	chr4	193392905	193392910	D12-880	29
FRG2	chr4	193392910	193392912	D12-880	30
FRG2	chr4	193392912	193392917	D12-880	28
FRG2	chr4	193392917	193392921	D12-880	29
FRG2	chr4	193392921	193392923	D12-880	28
FRG2	chr4	193392923	193392924	D12-880	27
FRG2	chr4	193392924	193392926	D12-880	26
FRG2	chr4	193392926	193392927	D12-880	25
FRG2	chr4	193392927	193392928	D12-880	23
FRG2	chr4	193392928	193392934	D12-880	22
FRG2	chr4	193392934	193392943	D12-880	21
FRG2	chr4	193392943	193392945	D12-880	20
FRG2	chr4	193392945	193392948	D12-880	21
FRG2	chr4	193392948	193392949	D12-880	22
FRG2	chr4	193392949	193392952	D12-880	23
FRG2	chr4	193392952	193392953	D12-880	25
FRG2	chr4	193392953	193392960	D12-880	26
FRG2	chr4	193392960	193392962	D12-880	25
FRG2	chr4	193392962	193392966	D12-880	26
FRG2	chr4	193392966	193392968	D12-880	27
FRG2	chr4	193392968	193392970	D12-880	28
FRG2	chr4	193392970	193392972	D12-880	29
FRG2	chr4	193392972	193392973	D12-880	31
FRG2	chr4	193392973	193392976	D12-880	32
FRG2	chr4	193392976	193392978	D12-880	31
FRG2	chr4	193392978	193392982	D12-880	32
FRG2	chr4	193392982	193392992	D12-880	31
FRG2	chr4	193392992	193392996	D12-880	32
FRG2	chr4	193392996	193392997	D12-880	31
FRG2	chr4	193392997	193392998	D12-880	30
FRG2	chr4	193392998	193393001	D12-880	31
FRG2	chr4	193393001	193393004	D12-880	30
FRG2	chr4	193393004	193393005	D12-880	29
FRG2	chr4	193393005	193393011	D12-880	28
FRG2	chr4	193393011	193393020	D12-880	26
FRG2	chr4	193393020	193393022	D12-880	25
FRG2	chr4	193393022	193393029	D12-880	24
FRG2	chr4	193393029	193393042	D12-880	25
