gene	chr	start	end	sample	depth
FRG2	chr4	190026010	190026015	D09-468	67
FRG2	chr4	190026015	190026019	D09-468	66
FRG2	chr4	190026019	190026030	D09-468	69
FRG2	chr4	190026030	190026036	D09-468	70
FRG2	chr4	190026036	190026038	D09-468	69
FRG2	chr4	190026038	190026041	D09-468	72
FRG2	chr4	190026041	190026042	D09-468	73
FRG2	chr4	190026042	190026049	D09-468	72
FRG2	chr4	190026049	190026051	D09-468	70
FRG2	chr4	190026051	190026054	D09-468	71
FRG2	chr4	190026054	190026059	D09-468	70
FRG2	chr4	190026059	190026060	D09-468	68
FRG2	chr4	190026060	190026062	D09-468	64
FRG2	chr4	190026062	190026065	D09-468	69
FRG2	chr4	190026065	190026078	D09-468	65
FRG2	chr4	190026078	190026079	D09-468	66
FRG2	chr4	190026079	190026080	D09-468	65
FRG2	chr4	190026080	190026081	D09-468	66
FRG2	chr4	190026081	190026086	D09-468	67
FRG2	chr4	190026086	190026087	D09-468	66
FRG2	chr4	190026087	190026088	D09-468	65
FRG2	chr4	190026088	190026089	D09-468	66
FRG2	chr4	190026089	190026091	D09-468	65
FRG2	chr4	190026091	190026095	D09-468	67
FRG2	chr4	190026095	190026097	D09-468	63
FRG2	chr4	190026097	190026099	D09-468	65
FRG2	chr4	190026099	190026100	D09-468	64
FRG2	chr4	190026100	190026101	D09-468	59
FRG2	chr4	190026101	190026105	D09-468	67
FRG2	chr4	190026105	190026107	D09-468	65
FRG2	chr4	190026107	190026110	D09-468	63
FRG2	chr4	190026110	190026111	D09-468	62
FRG2	chr4	190026111	190026113	D09-468	60
FRG2	chr4	190026113	190026119	D09-468	59
FRG2	chr4	190026119	190026122	D09-468	60
FRG2	chr4	190026122	190026125	D09-468	57
FRG2	chr4	190026125	190026128	D09-468	61
FRG2	chr4	190026128	190026131	D09-468	62
FRG2	chr4	190026131	190026133	D09-468	65
FRG2	chr4	190026133	190026134	D09-468	66
FRG2	chr4	190026134	190026135	D09-468	65
FRG2	chr4	190026135	190026137	D09-468	64
FRG2	chr4	190026137	190026138	D09-468	63
FRG2	chr4	190026138	190026140	D09-468	65
FRG2	chr4	190026140	190026146	D09-468	63
FRG2	chr4	190026146	190026148	D09-468	57
FRG2	chr4	190026148	190026153	D09-468	55
FRG2	chr4	190026153	190026156	D09-468	54
FRG2	chr4	190026156	190026169	D09-468	47
FRG2	chr4	190026169	190026179	D09-468	45
FRG2	chr4	190026179	190026185	D09-468	44
FRG2	chr4	190026185	190026188	D09-468	47
FRG2	chr4	190026188	190026192	D09-468	45
FRG2	chr4	190026192	190026203	D09-468	44
FRG2	chr4	190026203	190026209	D09-468	46
FRG2	chr4	190026209	190026210	D09-468	47
FRG2	chr4	190026210	190026211	D09-468	46
FRG2	chr4	190026211	190026212	D09-468	48
FRG2	chr4	190026212	190026213	D09-468	46
FRG2	chr4	190026213	190026214	D09-468	48
FRG2	chr4	190026214	190026216	D09-468	49
FRG2	chr4	190026216	190026222	D09-468	50
FRG2	chr4	190026222	190026224	D09-468	51
FRG2	chr4	190026224	190026226	D09-468	50
FRG2	chr4	190026226	190026227	D09-468	52
FRG2	chr4	190026227	190026232	D09-468	51
FRG2	chr4	190026232	190026237	D09-468	50
FRG2	chr4	190026237	190026238	D09-468	51
FRG2	chr4	190026238	190026239	D09-468	54
FRG2	chr4	190026239	190026241	D09-468	53
FRG2	chr4	190026241	190026243	D09-468	51
FRG2	chr4	190026243	190026247	D09-468	52
FRG2	chr4	190026247	190026248	D09-468	49
FRG2	chr4	190026248	190026251	D09-468	52
FRG2	chr4	190026251	190026252	D09-468	44
FRG2	chr4	190026252	190026257	D09-468	45
FRG2	chr4	190026257	190026263	D09-468	46
FRG2	chr4	190026263	190026264	D09-468	48
FRG2	chr4	190026264	190026273	D09-468	51
FRG2	chr4	190026273	190026278	D09-468	47
FRG2	chr4	190026278	190026282	D09-468	46
FRG2	chr4	190026282	190026283	D09-468	43
FRG2	chr4	190026283	190026288	D09-468	42
FRG2	chr4	190026288	190026289	D09-468	41
FRG2	chr4	190026289	190026293	D09-468	40
FRG2	chr4	190026293	190026295	D09-468	42
FRG2	chr4	190026295	190026297	D09-468	41
FRG2	chr4	190026297	190026300	D09-468	40
FRG2	chr4	190026300	190026308	D09-468	42
FRG2	chr4	190026308	190026311	D09-468	43
FRG2	chr4	190026311	190026312	D09-468	44
FRG2	chr4	190026312	190026314	D09-468	45
FRG2	chr4	190026314	190026317	D09-468	46
FRG2	chr4	190026317	190026320	D09-468	47
FRG2	chr4	190026320	190026322	D09-468	46
FRG2	chr4	190026322	190026327	D09-468	47
FRG2	chr4	190026327	190026329	D09-468	48
FRG2	chr4	190026329	190026334	D09-468	53
FRG2	chr4	190026334	190026335	D09-468	54
FRG2	chr4	190026335	190026351	D09-468	51
FRG2	chr4	190026351	190026353	D09-468	50
FRG2	chr4	190026353	190026359	D09-468	49
FRG2	chr4	190026359	190026361	D09-468	48
FRG2	chr4	190026361	190026363	D09-468	46
FRG2	chr4	190026363	190026364	D09-468	42
FRG2	chr4	190026364	190026366	D09-468	41
FRG2	chr4	190026366	190026369	D09-468	40
FRG2	chr4	190026369	190026372	D09-468	41
FRG2	chr4	190026372	190026375	D09-468	40
FRG2	chr4	190026375	190026376	D09-468	42
FRG2	chr4	190026376	190026378	D09-468	40
FRG2	chr4	190026378	190026379	D09-468	39
FRG2	chr4	190026379	190026381	D09-468	40
FRG2	chr4	190026381	190026385	D09-468	42
FRG2	chr4	190026385	190026386	D09-468	41
FRG2	chr4	190026386	190026389	D09-468	38
FRG2	chr4	190026389	190026390	D09-468	41
FRG2	chr4	190026390	190026394	D09-468	44
FRG2	chr4	190026394	190026399	D09-468	43
FRG2	chr4	190026399	190026402	D09-468	40
FRG2	chr4	190026402	190026403	D09-468	43
FRG2	chr4	190026403	190026405	D09-468	42
FRG2	chr4	190026405	190026406	D09-468	40
FRG2	chr4	190026406	190026410	D09-468	39
FRG2	chr4	190026410	190026414	D09-468	40
FRG2	chr4	190026414	190026417	D09-468	37
FRG2	chr4	190026417	190026420	D09-468	38
FRG2	chr4	190026420	190026421	D09-468	37
FRG2	chr4	190026421	190026426	D09-468	38
FRG2	chr4	190026426	190026437	D09-468	39
FRG2	chr4	190026437	190026438	D09-468	38
FRG2	chr4	190026438	190026439	D09-468	39
FRG2	chr4	190026439	190026441	D09-468	40
FRG2	chr4	190026441	190026443	D09-468	41
FRG2	chr4	190026443	190026444	D09-468	43
FRG2	chr4	190026444	190026445	D09-468	41
FRG2	chr4	190026445	190026448	D09-468	43
FRG2	chr4	190026448	190026449	D09-468	47
FRG2	chr4	190026449	190026451	D09-468	45
FRG2	chr4	190026451	190026452	D09-468	49
FRG2	chr4	190026452	190026457	D09-468	55
FRG2	chr4	190026457	190026458	D09-468	59
FRG2	chr4	190026458	190026459	D09-468	63
FRG2	chr4	190026459	190026460	D09-468	62
FRG2	chr4	190026460	190026461	D09-468	61
FRG2	chr4	190026461	190026462	D09-468	60
FRG2	chr4	190026462	190026465	D09-468	59
FRG2	chr4	190026465	190026466	D09-468	60
FRG2	chr4	190026466	190026470	D09-468	59
FRG2	chr4	190026470	190026472	D09-468	60
FRG2	chr4	190026472	190026476	D09-468	59
FRG2	chr4	190026476	190026477	D09-468	60
FRG2	chr4	190026477	190026478	D09-468	59
FRG2	chr4	190026478	190026479	D09-468	60
FRG2	chr4	190026479	190026488	D09-468	55
FRG2	chr4	190026488	190026490	D09-468	56
FRG2	chr4	190026490	190026492	D09-468	57
FRG2	chr4	190026492	190026497	D09-468	59
FRG2	chr4	190026497	190026502	D09-468	60
FRG2	chr4	190026502	190026504	D09-468	62
FRG2	chr4	190026504	190026510	D09-468	61
FRG2	chr4	190026510	190026514	D09-468	65
FRG2	chr4	190026514	190026518	D09-468	66
FRG2	chr4	190026518	190026520	D09-468	67
FRG2	chr4	190026520	190026525	D09-468	66
FRG2	chr4	190026525	190026526	D09-468	65
FRG2	chr4	190026526	190026530	D09-468	66
FRG2	chr4	190026530	190026531	D09-468	65
FRG2	chr4	190026531	190026532	D09-468	66
FRG2	chr4	190026532	190026533	D09-468	64
FRG2	chr4	190026533	190026538	D09-468	65
FRG2	chr4	190026538	190026539	D09-468	66
FRG2	chr4	190026539	190026541	D09-468	63
FRG2	chr4	190026541	190026545	D09-468	65
FRG2	chr4	190026545	190026551	D09-468	66
FRG2	chr4	190026551	190026552	D09-468	67
FRG2	chr4	190026552	190026553	D09-468	64
FRG2	chr4	190026553	190026554	D09-468	65
FRG2	chr4	190026554	190026559	D09-468	66
FRG2	chr4	190026559	190026561	D09-468	68
FRG2	chr4	190026561	190026567	D09-468	67
FRG2	chr4	190026567	190026572	D09-468	66
FRG2	chr4	190026572	190026573	D09-468	65
FRG2	chr4	190026573	190026577	D09-468	68
FRG2	chr4	190026577	190026578	D09-468	67
FRG2	chr4	190026578	190026581	D09-468	69
FRG2	chr4	190026581	190026583	D09-468	70
FRG2	chr4	190026583	190026590	D09-468	72
FRG2	chr4	190026590	190026592	D09-468	70
FRG2	chr4	190026592	190026593	D09-468	69
FRG2	chr4	190026593	190026594	D09-468	67
FRG2	chr4	190026594	190026598	D09-468	68
FRG2	chr4	190026598	190026599	D09-468	64
FRG2	chr4	190026599	190026601	D09-468	68
FRG2	chr4	190026601	190026603	D09-468	64
FRG2	chr4	190026603	190026607	D09-468	58
FRG2	chr4	190026607	190026608	D09-468	54
FRG2	chr4	190026608	190026615	D09-468	50
FRG2	chr4	190026615	190026617	D09-468	49
FRG2	chr4	190026617	190026620	D09-468	50
FRG2	chr4	190026620	190026627	D09-468	49
FRG2	chr4	190026627	190026628	D09-468	48
FRG2	chr4	190026628	190026634	D09-468	47
FRG2	chr4	190026634	190026636	D09-468	46
FRG2	chr4	190026636	190026642	D09-468	47
FRG2	chr4	190026642	190026643	D09-468	46
FRG2	chr4	190026643	190026644	D09-468	45
FRG2	chr4	190026644	190026646	D09-468	47
FRG2	chr4	190026646	190026650	D09-468	48
FRG2	chr4	190026650	190026652	D09-468	50
FRG2	chr4	190026652	190026653	D09-468	53
FRG2	chr4	190026653	190026656	D09-468	51
FRG2	chr4	190026656	190026657	D09-468	52
FRG2	chr4	190026657	190026658	D09-468	63
FRG2	chr4	190026658	190026659	D09-468	64
FRG2	chr4	190026659	190026661	D09-468	65
FRG2	chr4	190026661	190026663	D09-468	61
FRG2	chr4	190026663	190026664	D09-468	60
FRG2	chr4	190026664	190026667	D09-468	61
FRG2	chr4	190026667	190026675	D09-468	62
FRG2	chr4	190026675	190026677	D09-468	61
FRG2	chr4	190026677	190026680	D09-468	64
FRG2	chr4	190026680	190026681	D09-468	65
FRG2	chr4	190026681	190026682	D09-468	64
FRG2	chr4	190026682	190026683	D09-468	70
FRG2	chr4	190026683	190026691	D09-468	69
FRG2	chr4	190026691	190026692	D09-468	65
FRG2	chr4	190026692	190026693	D09-468	64
FRG2	chr4	190026693	190026695	D09-468	68
FRG2	chr4	190026695	190026696	D09-468	67
FRG2	chr4	190026696	190026698	D09-468	68
FRG2	chr4	190026698	190026701	D09-468	69
FRG2	chr4	190026701	190026702	D09-468	71
FRG2	chr4	190026702	190026703	D09-468	70
FRG2	chr4	190026703	190026704	D09-468	73
FRG2	chr4	190026704	190026705	D09-468	72
FRG2	chr4	190026705	190026706	D09-468	71
FRG2	chr4	190026706	190026707	D09-468	73
FRG2	chr4	190026707	190026710	D09-468	75
FRG2	chr4	190026710	190026713	D09-468	73
FRG2	chr4	190026713	190026724	D09-468	74
FRG2	chr4	190026724	190026726	D09-468	71
FRG2	chr4	190026726	190026728	D09-468	70
FRG2	chr4	190026728	190026730	D09-468	68
FRG2	chr4	190026730	190026733	D09-468	67
FRG2	chr4	190026733	190026735	D09-468	65
FRG2	chr4	190026735	190026739	D09-468	69
FRG2	chr4	190026739	190026742	D09-468	72
FRG2	chr4	190026742	190026745	D09-468	71
FRG2	chr4	190026745	190026750	D09-468	70
FRG2	chr4	190026750	190026753	D09-468	68
FRG2	chr4	190026753	190026757	D09-468	71
FRG2	chr4	190026757	190026764	D09-468	72
FRG2	chr4	190026764	190026766	D09-468	73
FRG2	chr4	190026766	190026768	D09-468	72
FRG2	chr4	190026768	190026770	D09-468	73
FRG2	chr4	190026770	190026771	D09-468	74
FRG2	chr4	190026771	190026774	D09-468	75
FRG2	chr4	190026774	190026779	D09-468	74
FRG2	chr4	190026779	190026789	D09-468	76
FRG2	chr4	190026789	190026790	D09-468	75
FRG2	chr4	190026790	190026792	D09-468	74
FRG2	chr4	190026792	190026794	D09-468	75
FRG2	chr4	190026794	190026796	D09-468	73
FRG2	chr4	190026796	190026798	D09-468	72
FRG2	chr4	190026798	190026799	D09-468	71
FRG2	chr4	190026799	190026801	D09-468	74
FRG2	chr4	190026801	190026803	D09-468	69
FRG2	chr4	190026803	190026805	D09-468	71
FRG2	chr4	190026805	190026807	D09-468	72
FRG2	chr4	190026807	190026809	D09-468	59
FRG2	chr4	190026809	190026810	D09-468	58
FRG2	chr4	190026810	190026814	D09-468	62
FRG2	chr4	190026814	190026817	D09-468	61
FRG2	chr4	190026817	190026818	D09-468	64
FRG2	chr4	190026818	190026819	D09-468	68
FRG2	chr4	190026819	190026822	D09-468	67
FRG2	chr4	190026822	190026824	D09-468	69
FRG2	chr4	190026824	190026826	D09-468	70
FRG2	chr4	190026826	190026827	D09-468	69
FRG2	chr4	190026827	190026829	D09-468	66
FRG2	chr4	190026829	190026831	D09-468	67
FRG2	chr4	190026831	190026832	D09-468	66
FRG2	chr4	190026832	190026839	D09-468	60
FRG2	chr4	190026839	190026842	D09-468	59
FRG2	chr4	190026842	190026843	D09-468	60
FRG2	chr4	190026843	190026845	D09-468	56
FRG2	chr4	190026845	190026846	D09-468	57
FRG2	chr4	190026846	190026847	D09-468	56
FRG2	chr4	190026847	190026848	D09-468	58
FRG2	chr4	190026848	190026849	D09-468	59
FRG2	chr4	190026849	190026852	D09-468	61
FRG2	chr4	190026852	190026853	D09-468	59
FRG2	chr4	190026853	190026854	D09-468	56
FRG2	chr4	190026854	190026857	D09-468	54
FRG2	chr4	190026857	190026858	D09-468	52
FRG2	chr4	190026858	190026864	D09-468	53
FRG2	chr4	190026864	190026870	D09-468	54
FRG2	chr4	190026870	190026874	D09-468	55
FRG2	chr4	190026874	190026883	D09-468	56
FRG2	chr4	190026883	190026889	D09-468	52
FRG2	chr4	190026889	190026890	D09-468	51
FRG2	chr4	190026890	190026891	D09-468	49
FRG2	chr4	190026891	190026893	D09-468	50
FRG2	chr4	190026893	190026900	D09-468	51
FRG2	chr4	190026900	190026902	D09-468	49
FRG2	chr4	190026902	190026903	D09-468	46
FRG2	chr4	190026903	190026908	D09-468	47
FRG2	chr4	190026908	190026911	D09-468	46
FRG2	chr4	190026911	190026915	D09-468	48
FRG2	chr4	190026915	190026919	D09-468	47
FRG2	chr4	190026919	190026921	D09-468	46
FRG2	chr4	190026921	190026922	D09-468	45
FRG2	chr4	190026922	190026924	D09-468	44
FRG2	chr4	190026924	190026929	D09-468	45
FRG2	chr4	190026929	190026939	D09-468	42
FRG2	chr4	190026939	190026942	D09-468	41
FRG2	chr4	190026942	190026949	D09-468	40
FRG2	chr4	190026949	190026950	D09-468	39
FRG2	chr4	190026950	190026951	D09-468	37
FRG2	chr4	190026951	190026953	D09-468	35
FRG2	chr4	190026953	190026954	D09-468	36
FRG2	chr4	190026954	190026956	D09-468	35
FRG2	chr4	190026956	190026960	D09-468	37
FRG2	chr4	190026960	190026966	D09-468	33
FRG2	chr4	190026966	190026968	D09-468	30
FRG2	chr4	190026968	190026972	D09-468	26
FRG2	chr4	190026972	190026974	D09-468	27
FRG2	chr4	190026974	190026979	D09-468	26
FRG2	chr4	190026979	190026987	D09-468	25
FRG2	chr4	190026987	190026989	D09-468	26
FRG2	chr4	190026989	190026991	D09-468	27
FRG2	chr4	190026991	190026995	D09-468	26
FRG2	chr4	190026995	190026998	D09-468	25
FRG2	chr4	190026998	190027000	D09-468	23
FRG2	chr4	190027000	190027001	D09-468	20
FRG2	chr4	190027001	190027005	D09-468	22
FRG2	chr4	190027005	190027008	D09-468	23
FRG2	chr4	190027008	190027009	D09-468	22
FRG2	chr4	190027009	190027010	D09-468	23
FRG2	chr4	190027010	190027011	D09-468	24
FRG2	chr4	190027011	190027012	D09-468	23
FRG2	chr4	190027012	190027013	D09-468	25
FRG2	chr4	190027013	190027014	D09-468	27
FRG2	chr4	190027014	190027016	D09-468	26
FRG2	chr4	190027016	190027019	D09-468	27
FRG2	chr4	190027019	190027026	D09-468	29
FRG2	chr4	190027026	190027030	D09-468	30
FRG2	chr4	190027030	190027034	D09-468	31
FRG2	chr4	190027034	190027035	D09-468	32
FRG2	chr4	190027035	190027037	D09-468	34
FRG2	chr4	190027037	190027043	D09-468	33
FRG2	chr4	190027043	190027044	D09-468	32
FRG2	chr4	190027044	190027048	D09-468	33
FRG2	chr4	190027048	190027053	D09-468	34
FRG2	chr4	190027053	190027056	D09-468	33
FRG2	chr4	190027056	190027057	D09-468	34
FRG2	chr4	190027057	190027061	D09-468	35
FRG2	chr4	190027061	190027062	D09-468	34
FRG2	chr4	190027062	190027064	D09-468	33
FRG2	chr4	190027064	190027067	D09-468	34
FRG2	chr4	190027067	190027073	D09-468	35
FRG2	chr4	190027073	190027074	D09-468	36
FRG2	chr4	190027074	190027080	D09-468	35
FRG2	chr4	190027080	190027082	D09-468	39
FRG2	chr4	190027082	190027088	D09-468	40
FRG2	chr4	190027088	190027091	D09-468	42
FRG2	chr4	190027091	190027096	D09-468	43
FRG2	chr4	190027096	190027101	D09-468	44
FRG2	chr4	190027101	190027107	D09-468	43
FRG2	chr4	190027107	190027111	D09-468	41
FRG2	chr4	190027111	190027115	D09-468	46
FRG2	chr4	190027115	190027122	D09-468	47
FRG2	chr4	190027122	190027124	D09-468	44
FRG2	chr4	190027124	190027126	D09-468	47
FRG2	chr4	190027126	190027128	D09-468	49
FRG2	chr4	190027128	190027137	D09-468	52
FRG2	chr4	190027137	190027138	D09-468	53
FRG2	chr4	190027138	190027140	D09-468	52
FRG2	chr4	190027140	190027143	D09-468	51
FRG2	chr4	190027143	190027146	D09-468	56
FRG2	chr4	190027146	190027147	D09-468	63
FRG2	chr4	190027147	190027148	D09-468	61
FRG2	chr4	190027148	190027149	D09-468	62
FRG2	chr4	190027149	190027151	D09-468	64
FRG2	chr4	190027151	190027152	D09-468	65
FRG2	chr4	190027152	190027155	D09-468	63
FRG2	chr4	190027155	190027156	D09-468	62
FRG2	chr4	190027156	190027158	D09-468	63
FRG2	chr4	190027158	190027160	D09-468	65
FRG2	chr4	190027160	190027162	D09-468	62
FRG2	chr4	190027162	190027163	D09-468	60
FRG2	chr4	190027163	190027169	D09-468	61
FRG2	chr4	190027169	190027171	D09-468	62
FRG2	chr4	190027171	190027172	D09-468	63
FRG2	chr4	190027172	190027175	D09-468	65
FRG2	chr4	190027175	190027179	D09-468	64
FRG2	chr4	190027179	190027180	D09-468	63
FRG2	chr4	190027180	190027185	D09-468	62
FRG2	chr4	190027185	190027187	D09-468	60
FRG2	chr4	190027187	190027192	D09-468	61
FRG2	chr4	190027192	190027194	D09-468	62
FRG2	chr4	190027194	190027197	D09-468	61
FRG2	chr4	190027197	190027199	D09-468	62
FRG2	chr4	190027199	190027204	D09-468	61
FRG2	chr4	190027204	190027206	D09-468	62
FRG2	chr4	190027206	190027207	D09-468	63
FRG2	chr4	190027207	190027213	D09-468	62
FRG2	chr4	190027213	190027215	D09-468	63
FRG2	chr4	190027215	190027223	D09-468	68
FRG2	chr4	190027223	190027224	D09-468	69
FRG2	chr4	190027224	190027226	D09-468	68
FRG2	chr4	190027226	190027230	D09-468	69
FRG2	chr4	190027230	190027231	D09-468	72
FRG2	chr4	190027231	190027232	D09-468	68
FRG2	chr4	190027232	190027237	D09-468	70
FRG2	chr4	190027237	190027240	D09-468	68
FRG2	chr4	190027240	190027241	D09-468	69
FRG2	chr4	190027241	190027242	D09-468	68
FRG2	chr4	190027242	190027245	D09-468	69
FRG2	chr4	190027245	190027247	D09-468	70
FRG2	chr4	190027247	190027250	D09-468	71
FRG2	chr4	190027250	190027251	D09-468	72
FRG2	chr4	190027251	190027252	D09-468	78
FRG2	chr4	190027252	190027255	D09-468	82
FRG2	chr4	190027255	190027256	D09-468	78
FRG2	chr4	190027256	190027259	D09-468	79
FRG2	chr4	190024366	190024367	D12-880	30
FRG2	chr4	190024367	190024369	D12-880	31
FRG2	chr4	190024369	190024370	D12-880	30
FRG2	chr4	190024370	190024371	D12-880	29
FRG2	chr4	190024371	190024378	D12-880	28
FRG2	chr4	190024378	190024379	D12-880	29
FRG2	chr4	190024379	190024380	D12-880	30
FRG2	chr4	190024380	190024387	D12-880	29
FRG2	chr4	190024387	190024388	D12-880	30
FRG2	chr4	190024388	190024389	D12-880	29
FRG2	chr4	190024389	190024392	D12-880	28
FRG2	chr4	190024392	190024393	D12-880	29
FRG2	chr4	190024393	190024398	D12-880	28
FRG2	chr4	190024398	190024400	D12-880	26
FRG2	chr4	190024400	190024402	D12-880	27
FRG2	chr4	190024402	190024403	D12-880	28
FRG2	chr4	190024403	190024404	D12-880	27
FRG2	chr4	190024404	190024406	D12-880	26
FRG2	chr4	190024406	190024411	D12-880	27
FRG2	chr4	190024411	190024413	D12-880	26
FRG2	chr4	190024413	190024415	D12-880	27
FRG2	chr4	190024415	190024418	D12-880	26
FRG2	chr4	190024418	190024419	D12-880	25
FRG2	chr4	190024419	190024421	D12-880	26
FRG2	chr4	190024421	190024444	D12-880	28
FRG2	chr4	190024444	190024446	D12-880	27
FRG2	chr4	190024446	190024450	D12-880	26
FRG2	chr4	190024450	190024456	D12-880	28
FRG2	chr4	190024456	190024458	D12-880	29
FRG2	chr4	190024458	190024459	D12-880	30
FRG2	chr4	190024459	190024466	D12-880	29
FRG2	chr4	190024466	190024467	D12-880	28
FRG2	chr4	190024467	190024474	D12-880	26
FRG2	chr4	190024474	190024475	D12-880	25
FRG2	chr4	190024475	190024479	D12-880	26
FRG2	chr4	190024479	190024481	D12-880	27
FRG2	chr4	190024481	190024482	D12-880	28
FRG2	chr4	190024482	190024490	D12-880	27
FRG2	chr4	190024490	190024497	D12-880	26
FRG2	chr4	190024497	190024501	D12-880	27
FRG2	chr4	190024501	190024505	D12-880	28
FRG2	chr4	190024505	190024506	D12-880	27
FRG2	chr4	190024506	190024509	D12-880	28
FRG2	chr4	190024509	190024514	D12-880	27
FRG2	chr4	190024514	190024516	D12-880	28
FRG2	chr4	190024516	190024517	D12-880	27
FRG2	chr4	190024517	190024518	D12-880	29
FRG2	chr4	190024518	190024529	D12-880	30
FRG2	chr4	190024529	190024530	D12-880	29
FRG2	chr4	190024530	190024536	D12-880	28
FRG2	chr4	190024536	190024537	D12-880	29
FRG2	chr4	190024537	190024538	D12-880	30
FRG2	chr4	190024538	190024539	D12-880	29
FRG2	chr4	190024539	190024541	D12-880	30
FRG2	chr4	190024541	190024543	D12-880	29
FRG2	chr4	190024543	190024550	D12-880	28
FRG2	chr4	190024550	190024551	D12-880	27
FRG2	chr4	190024551	190024553	D12-880	28
FRG2	chr4	190024553	190024557	D12-880	27
FRG2	chr4	190024557	190024560	D12-880	26
FRG2	chr4	190024560	190024563	D12-880	27
FRG2	chr4	190024563	190024564	D12-880	29
FRG2	chr4	190024564	190024566	D12-880	28
FRG2	chr4	190024566	190024567	D12-880	30
FRG2	chr4	190024567	190024570	D12-880	31
FRG2	chr4	190024570	190024572	D12-880	30
FRG2	chr4	190024572	190024573	D12-880	28
FRG2	chr4	190024573	190024574	D12-880	29
FRG2	chr4	190024574	190024599	D12-880	28
FRG2	chr4	190024599	190024601	D12-880	29
FRG2	chr4	190024601	190024607	D12-880	27
FRG2	chr4	190024607	190024609	D12-880	26
FRG2	chr4	190024609	190024618	D12-880	25
FRG2	chr4	190024618	190024620	D12-880	26
FRG2	chr4	190024620	190024621	D12-880	27
FRG2	chr4	190024621	190024626	D12-880	29
FRG2	chr4	190024626	190024630	D12-880	28
FRG2	chr4	190024630	190024632	D12-880	27
FRG2	chr4	190024632	190024634	D12-880	26
FRG2	chr4	190024634	190024635	D12-880	27
FRG2	chr4	190024635	190024636	D12-880	28
FRG2	chr4	190024636	190024640	D12-880	29
FRG2	chr4	190024640	190024643	D12-880	30
FRG2	chr4	190024643	190024644	D12-880	31
FRG2	chr4	190024644	190024648	D12-880	32
FRG2	chr4	190024648	190024650	D12-880	31
FRG2	chr4	190024650	190024652	D12-880	33
FRG2	chr4	190024652	190024657	D12-880	32
